epoch time,date & time,smell value,skewed latitude,skewed longitude,zipcode,smell description,symptoms,additional comments
1553445358,03/24/2019 12:35:58 -04:00,4,40.5177,-79.8385,15139,Industrial,,Really a shame that industry and their lawyers maker us breath this stuff!
1553445540,03/24/2019 12:39:00 -04:00,3,40.4987,-79.9049,15215,Sulfur,Cough scratchy throat ,"There has to be stiffer regulations on whatever co is producing these terrible odors. It is annoying and frustrating that this community is not being adequately protected. If you want people to live here, protect our health and well-being. Considering leaving the area."
1553445616,03/24/2019 12:40:16 -04:00,3,40.4339,-79.8968,15218,Industrial gritty smokey sulphuric,Eye pain and irritation ,
1553446316,03/24/2019 12:51:56 -04:00,5,40.3647,-79.8601,15122,Clairton Works Coke Ash Byproduct,"Nausea, dizziness, coughing, shortness of breath, joint inflammation, headache, irritability","I hope Clairton Works gets shut down for good and every manager and CEO put in jail for the rest of their lives, and thier loved ones made to breathe nothing but coke ash exhaust for the rest of their short, miserable lives. "
1553446776,03/24/2019 12:59:36 -04:00,2,40.2815,-79.9857,15129,Phosphorus odor from polluted Piney Fork creek,,
1553448404,03/24/2019 13:26:44 -04:00,5,40.4194,-79.9252,15217,,,
1553452847,03/24/2019 14:40:47 -04:00,3,40.3068,-80.0454,15102,smoke from burning wood and brush since 1:30pm,,
1553453498,03/24/2019 14:51:38 -04:00,2,40.3296,-79.893,15045,"Smoke, perhaps from the fire outside USS Irwin Works",,
1553454446,03/24/2019 15:07:26 -04:00,4,40.4419,-79.8911,15221,Rotten eggs,,
1553455275,03/24/2019 15:21:15 -04:00,4,40.5053,-80.0664,15202,"Industrial, wood smoke-like",,Sundays are bad. I live in Avalon--across from Neville Island
1553456364,03/24/2019 15:39:24 -04:00,4,40.3051,-80.0473,15102,heavy wood/brush smoke since 1:30pm,,
1553457984,03/24/2019 16:06:24 -04:00,4,40.401,-79.8773,15122,Train exhaust very bad along GAP trail near Kennywood,,
1553459621,03/24/2019 16:33:41 -04:00,1,40.4279,-79.8972,15218,,,
1553461841,03/24/2019 17:10:41 -04:00,4,40.3078,-80.046,15102,heavy wood/brush fire smoke since 1:30pm,,
1553463771,03/24/2019 17:42:51 -04:00,3,40.2892,-79.8035,15135,,,
1553465116,03/24/2019 18:05:16 -04:00,1,40.3482,-79.8928,15034,,,"This is how its supposed to be, even with an industrial zone upriver. Thankyou Allegheny County Health Dept for going after these USS goons. "
1553467788,03/24/2019 18:49:48 -04:00,3,40.3057,-80.0472,15102,persistent woodsmoke all day long,,
1553468429,03/24/2019 19:00:29 -04:00,1,40.4019,-79.8439,15104,,,
1553468438,03/24/2019 19:00:38 -04:00,2,40.4025,-80.0155,15226,,,
1553480217,03/24/2019 22:16:57 -04:00,4,40.403,-79.8459,15104,"Electrical, rotten eggs ",Breathing is bad ,
1553480935,03/24/2019 22:28:55 -04:00,1,40.3016,-79.8717,15025,,,
1553492181,03/25/2019 01:36:21 -04:00,1,40.3141,-79.8933,15025,,,
1553508069,03/25/2019 06:01:09 -04:00,5,40.3277,-79.8842,15045,Irvin flares,"Cannot sleep, flares are sooo loud","I can bet none of ACH D employees live around here, the flare noise is unbearable, cannot sleep"
1553510134,03/25/2019 06:35:34 -04:00,2,40.3133,-79.8884,15025,Clairton sewage plant,Smells like shit ,
1553511673,03/25/2019 07:01:13 -04:00,5,40.3557,-79.9799,15236,Clairton Cokeworks,,
1553515690,03/25/2019 08:08:10 -04:00,4,40.4721,-79.9623,15201,"Traffic, industry, no wind. The air feels heavy ",Taste. Sore throat.,
1553515872,03/25/2019 08:11:12 -04:00,4,40.5154,-80.1041,15202,Not sure but seems stronger near the river. Side of Emsworth,,
1553518015,03/25/2019 08:46:55 -04:00,3,40.4477,-79.9135,15217,Industrial,,
1553523771,03/25/2019 10:22:51 -04:00,4,40.4711,-79.9655,15201,"Industrial, burning rubber",,"Typical lawrenceville odor, smells like McConway & Torley"
1553526701,03/25/2019 11:11:41 -04:00,5,40.4248,-79.9298,15217,Sulfur,My toddler is especially irritable from it.,
1553528482,03/25/2019 11:41:22 -04:00,1,40.3071,-79.8772,15037,,,
1553538572,03/25/2019 14:29:32 -04:00,4,40.3882,-80.0414,15216,Gross cooking oil,,
1553549484,03/25/2019 17:31:24 -04:00,1,40.4392,-79.9004,15217,,,
1553552146,03/25/2019 18:15:46 -04:00,3,40.4477,-79.9168,15206,"Sickly sweet, acrid",,
1553552328,03/25/2019 18:18:48 -04:00,3,40.4457,-79.9429,15213,Sewage-y,,
1553554429,03/25/2019 18:53:49 -04:00,1,40.3141,-79.8976,15025,,,
1553556078,03/25/2019 19:21:18 -04:00,4,40.2981,-79.9305,15025,Industrial Clairton Coke Works ,Cough,
1553556214,03/25/2019 19:23:34 -04:00,1,40.4653,-79.7147,15239,,,
1553571892,03/25/2019 23:44:52 -04:00,5,40.3273,-79.8861,15045,Irvin flares,Headache short of breath,"Please do something about the flares, the noise is driving me crazy, cannot sleep, sounds like a jet hovering over"
1553586204,03/26/2019 03:43:24 -04:00,3,40.3497,-79.8955,15034,,,
1553586356,03/26/2019 03:45:56 -04:00,4,40.3529,-79.9163,15122,,,
1553586516,03/26/2019 03:48:36 -04:00,4,40.3478,-79.9458,15122,,,CLAIRTON Coke Works. Silent killer
1553596792,03/26/2019 06:39:52 -04:00,4,40.4742,-79.9606,15201,Industrial combustion type odor,No,
1553600581,03/26/2019 07:43:01 -04:00,1,40.4273,-79.8837,15218,,,
1553606403,03/26/2019 09:20:03 -04:00,1,40.396,-80.0367,15216,,,
1553607300,03/26/2019 09:35:00 -04:00,1,40.3084,-79.8782,15037,,,
1553618076,03/26/2019 12:34:36 -04:00,3,40.4321,-79.8746,15218,Chlorine?,,
1553618412,03/26/2019 12:40:12 -04:00,3,40.4837,-80.0482,15212,Crap,Crap,"Disgusting that ACHD is so negligent about noxious gases and volatile chemicals! 
You exude a level of incompetence that mystifies me....& frightens me to my core! Kathleen Krebs, Brighton Heights 15212"
1553622585,03/26/2019 13:49:45 -04:00,4,40.3901,-80.0417,15216,Awful cooking oil,,
1553624735,03/26/2019 14:25:35 -04:00,1,40.3085,-79.8788,15025,,,
1553625315,03/26/2019 14:35:15 -04:00,4,40.3079,-79.8693,15037,Melting chemicals ,,
1553625945,03/26/2019 14:45:45 -04:00,2,40.3267,-79.9586,15236,Rotten,,
1553626055,03/26/2019 14:47:35 -04:00,3,40.475,-79.9614,15201,Industrial,,
1553632770,03/26/2019 16:39:30 -04:00,4,40.3822,-80.0685,15243,smells like a gas leak below the intersection of swallow Hill and scrub grass Road in Scott township. I’ve called the gas company about it but they’ve never done anything.,,
1553632809,03/26/2019 16:40:09 -04:00,1,40.3797,-80.0659,15243,smells like clean air !,,
1553633645,03/26/2019 16:54:05 -04:00,4,40.4741,-79.9592,15201,Industrial,,
1553633803,03/26/2019 16:56:43 -04:00,5,40.4735,-79.9602,15201,Industrial,Headache,
1553635653,03/26/2019 17:27:33 -04:00,1,40.3065,-80.0454,15102,,,
1553639612,03/26/2019 18:33:32 -04:00,5,40.43,-79.8792,15218,Sulfur,,
1553639825,03/26/2019 18:37:05 -04:00,4,40.475,-79.9602,15201,Industrial metallic or chemical ,No,This is the second time I noticed the smell today.
1553640709,03/26/2019 18:51:49 -04:00,4,40.4753,-79.9584,15201,M&T,Coughing ,
1553642228,03/26/2019 19:17:08 -04:00,3,40.4295,-79.9238,15217,Oily,"Constant sneezing, eyes watering since 3/20",
1553644090,03/26/2019 19:48:10 -04:00,4,40.4202,-79.9255,15217,Sort of like a dead thing,,
1553645742,03/26/2019 20:15:42 -04:00,4,40.4503,-79.9279,15232,"Industrial, electrical fire",,
1553647265,03/26/2019 20:41:05 -04:00,3,40.4376,-79.9174,15217,Mercaptans,"Sore throat, aggravated asmatha",
1553650643,03/26/2019 21:37:23 -04:00,4,40.437,-79.9151,15217,Rotten eggs,,
1553654074,03/26/2019 22:34:34 -04:00,1,40.3618,-80.0489,15228,,,
1553679133,03/27/2019 05:32:13 -04:00,3,40.3393,-80.0176,15102,Like a coke plant,,
1553683802,03/27/2019 06:50:02 -04:00,5,40.3056,-79.9093,15025,Clairton Coke Works sulfur gases ,Difficult breathing ,
1553685500,03/27/2019 07:18:20 -04:00,1,40.4293,-79.8854,15218,,,
1553688262,03/27/2019 08:04:22 -04:00,3,40.3898,-80.008,15226,Industrial; burnt petroleum ,,
1553688900,03/27/2019 08:15:00 -04:00,4,40.3276,-79.9596,15236,Chemical sulfur,Burning throat,
1553690199,03/27/2019 08:36:39 -04:00,4,40.3771,-80.0259,15228,Rotten eggs. Sulfur ,Headache ,No one wants to live or move to a city that smells and is toxic. 
1553690720,03/27/2019 08:45:20 -04:00,4,40.4245,-79.9367,15217,Sulphur,,
1553690909,03/27/2019 08:48:29 -04:00,1,40.3064,-79.8634,15037,,,
1553691365,03/27/2019 08:56:05 -04:00,4,40.333,-79.9345,15122,Industrial ,"Headache, runny nose ",
1553691472,03/27/2019 08:57:52 -04:00,3,40.3615,-80.0444,15228,,,
1553691744,03/27/2019 09:02:24 -04:00,4,40.3149,-79.9388,15025,Clairton Coke,Sulphurous,"Coughing, throat irritation."
1553693059,03/27/2019 09:24:19 -04:00,3,40.3988,-80.0448,15216,Eggs,,
1553693120,03/27/2019 09:25:20 -04:00,2,40.4387,-79.8895,15221,Industrial,,
1553693538,03/27/2019 09:32:18 -04:00,4,40.3948,-80.0375,15216,Coke oven,,
1553694555,03/27/2019 09:49:15 -04:00,4,40.4284,-79.8821,15218,Sickening Industrial odor started being pulled into basement less than an hour ago.  Winds shifted to out of SE about an hour ago. Odor is pretty strong outside.. Suspect ET.,,
1553695016,03/27/2019 09:56:56 -04:00,3,40.4389,-79.8952,15221,"industrial, burning",,
1553695081,03/27/2019 09:58:01 -04:00,4,40.3775,-79.9735,15227,Industrial,,
1553695859,03/27/2019 10:10:59 -04:00,2,40.43,-79.8952,15218,Subtle sulfur smell,,
1553696301,03/27/2019 10:18:21 -04:00,3,40.3944,-79.9346,15207,sulfur dioxide odor came up in the last 30 min.,,
1553698160,03/27/2019 10:49:20 -04:00,3,40.4284,-79.9675,15203,"Chemicals, kind of like sulfur maybe",,
1553698885,03/27/2019 11:01:25 -04:00,3,40.4555,-79.9126,15206,Industrial ,Eye / throat irritation ,
1553698908,03/27/2019 11:01:48 -04:00,5,40.3374,-79.9671,15236,Industrial ,"Headache, congestion, cough",
1553698922,03/27/2019 11:02:02 -04:00,5,40.429,-79.9676,15203,Sulfur ,"Headache, dizziness, muscle soreness, constricted airways, excess phlegm",
1553698957,03/27/2019 11:02:37 -04:00,4,40.4318,-79.9964,15219,Sulfur ,"Sore throat, runny nose, irritated eyes ",
1553699033,03/27/2019 11:03:53 -04:00,3,40.4105,-79.9027,15120,Truck exhaust,Headache,
1553699258,03/27/2019 11:07:38 -04:00,4,40.4413,-80.0,15222,sulfur,sore throat,
1553699696,03/27/2019 11:14:56 -04:00,2,40.4271,-79.8649,15221,Industrial ,,
1553701539,03/27/2019 11:45:39 -04:00,3,40.4473,-79.9487,15213,Industrial ,,
1553702645,03/27/2019 12:04:05 -04:00,3,40.4312,-79.8895,15218,,,
1553702756,03/27/2019 12:05:56 -04:00,2,40.4574,-79.9454,15224,Industrial sulfur,,
1553702941,03/27/2019 12:09:01 -04:00,1,40.3081,-79.8775,15037,,,
1553703781,03/27/2019 12:23:01 -04:00,1,40.3383,-80.0217,15102,,,
1553704705,03/27/2019 12:38:25 -04:00,5,40.4259,-79.97,15203,Industrial  sooty sulfury stench,Throat and chest tightness,"I happened to be on the Southside this morning. When I exited the building, the smell felt like it literally slapped me in the face. Within minutes my chest tightened and my throat started closing. And now, instead of spending a bit of time in the mild weather and sunshine, I am going home to shelter and doors. What a terrible way to live!"
1553704900,03/27/2019 12:41:40 -04:00,3,40.4305,-79.9374,15207,Sulfur smell like a burnt match (from USS),"Nice day, but can’t be outside breathing this",
1553704978,03/27/2019 12:42:58 -04:00,3,40.4847,-80.0491,15212,Disgusting with high probability it will intensify as the day goes on,Yucky! Clinical term,"Correct this! 
Krebs
15212"
1553705009,03/27/2019 12:43:29 -04:00,3,40.4262,-79.9169,15217,Coke plant,,
1553705776,03/27/2019 12:56:16 -04:00,4,40.4393,-79.9222,15217,,,
1553705821,03/27/2019 12:57:01 -04:00,4,40.4244,-79.9447,15207,Industrial acrid ,Rhinitis worse,
1553705938,03/27/2019 12:58:58 -04:00,3,40.4359,-79.8898,15221,"Industrial, smells like tar/chemical/burning rubber","Headache, depression, anxiety",
1553706779,03/27/2019 13:12:59 -04:00,2,40.4417,-80.0018,15222,Industrial ,,
1553708790,03/27/2019 13:46:30 -04:00,3,40.4506,-79.9141,15206,Industrial ,,
1553709836,03/27/2019 14:03:56 -04:00,5,40.2953,-80.0121,15129,Industrial Clairton Coke Works ,Son has been coughing all week,
1553709917,03/27/2019 14:05:17 -04:00,3,40.4231,-79.9216,15217,Sulphurous,,
1553711307,03/27/2019 14:28:27 -04:00,3,40.444,-79.9239,15217,Sulphur,Sore rhroT,
1553712384,03/27/2019 14:46:24 -04:00,3,40.4305,-79.9241,15217,Industrial,Nose and head irritation ,
1553712864,03/27/2019 14:54:24 -04:00,2,40.5413,-79.9365,15116,Industrial / Coal Tar / Sulfur,Dry Throat,
1553713260,03/27/2019 15:01:00 -04:00,3,40.4377,-79.8936,15221,"Industrial, burning tar","Headache, Depression",Should I continue to live in Pittsburgh? It's terrible to experience this daily.
1553716234,03/27/2019 15:50:34 -04:00,3,40.4442,-79.9306,15217,,,
1553717729,03/27/2019 16:15:29 -04:00,4,40.4229,-79.9273,15217,Rotten egg,None,
1553717815,03/27/2019 16:16:55 -04:00,4,40.4295,-79.9309,15217,"Methane, chemicals ",No,
1553718165,03/27/2019 16:22:45 -04:00,3,40.4255,-79.8907,15218,,,
1553720658,03/27/2019 17:04:18 -04:00,5,40.4017,-79.8634,15104,Strong acrid industrial Edgar Thomson mill smell.,,
1553720903,03/27/2019 17:08:23 -04:00,3,40.3985,-79.8683,15104,Industrial ,,
1553721081,03/27/2019 17:11:21 -04:00,3,40.4599,-79.9209,15206,Industrial sulfur ,,
1553722321,03/27/2019 17:32:01 -04:00,3,40.4412,-79.8915,15221,Burning industrial ,,
1553722580,03/27/2019 17:36:20 -04:00,4,40.3997,-79.8645,15104,Burnt Match / Industrial,,"Breathing, headaches"
1553725587,03/27/2019 18:26:27 -04:00,4,40.3361,-79.9694,15236,"Steel Mill Smog, burning chemical rust odor",Instantaneous and overwhelming headache,"I was driving north on Rt 51. The migraine type headache instantly hit near the intersection of Roberts Hollow Rd and Rt 51 in Elizabeth and stuck with me until the Blue Flame restaurant on Rt 51 in Jefferson Hills, Pa.  Just about as soon as I passed that point, the air cleared and my headache started to disappear."
1553726491,03/27/2019 18:41:31 -04:00,4,40.3573,-80.0595,15228,Smoke,,6:40pm
1553727652,03/27/2019 19:00:52 -04:00,1,40.2631,-79.8959,15037,,,
1553734732,03/27/2019 20:58:52 -04:00,5,40.3468,-79.8916,15034,,,
1553735748,03/27/2019 21:15:48 -04:00,4,40.3969,-79.8567,15104,Sulfer,,
1553736499,03/27/2019 21:28:19 -04:00,5,40.4237,-79.972,15203,Burning tires,Sore throat,
1553737439,03/27/2019 21:43:59 -04:00,4,40.4838,-80.0464,15212,,,
1553737655,03/27/2019 21:47:35 -04:00,3,40.441,-79.9618,15213,Rotten eggs,,
1553738216,03/27/2019 21:56:56 -04:00,4,40.4237,-79.9343,15217,Sulfur/rotten eggs ,,Please make this stop!!!!!!!!!! I have kids!!!!!!!
1553738373,03/27/2019 21:59:33 -04:00,5,40.4272,-79.9405,15207,"Industrial, rotten-eggs",Difficulty breathing,
1553738794,03/27/2019 22:06:34 -04:00,4,40.4225,-79.9184,15217,Sulfur,,
1553739594,03/27/2019 22:19:54 -04:00,5,40.4234,-79.9729,15203,Smells like tires burning,"Sore throat, difficulty breathing",I'm starting to have difficulty breathing. The smell is awful and I can smell it inside. 
1553739595,03/27/2019 22:19:55 -04:00,3,40.4302,-79.9554,15213,,,
1553741150,03/27/2019 22:45:50 -04:00,5,40.426,-79.9227,15217,Sulfuric,Sulfur in the air so strong eyes burn. ,Please do something about these Coke Plants. They are ruining our city.
1553741163,03/27/2019 22:46:03 -04:00,4,40.4598,-79.9621,15219,Sulpher,Eye irritation. Difficulty breathing,Ridiculous!
1553741471,03/27/2019 22:51:11 -04:00,5,40.4525,-79.9435,15213,,,
1553741580,03/27/2019 22:53:00 -04:00,4,40.4232,-79.9897,15203,Acrid,,
1553742419,03/27/2019 23:06:59 -04:00,5,40.3622,-79.9732,15227,Sulphur very strong.,Headache,
1553742804,03/27/2019 23:13:24 -04:00,4,40.4265,-79.8834,15218,Rotten eggs ,,
1553743944,03/27/2019 23:32:24 -04:00,3,40.4683,-79.9601,15201,Fire or smoke ,Coughing,
1553744363,03/27/2019 23:39:23 -04:00,4,40.426,-79.9357,15217,Sulfur,,
1553745503,03/27/2019 23:58:23 -04:00,4,40.443,-79.9532,15260,Industrial ,,
1553749732,03/28/2019 01:08:52 -04:00,5,40.4284,-79.8801,15218,"Industrial, sulfur","Sleep disruption, Headache, respiratory irritation ",
1553752424,03/28/2019 01:53:44 -04:00,4,40.388,-79.9021,15120,Industrial,,
1553756526,03/28/2019 03:02:06 -04:00,4,40.4287,-79.8961,15218,Sulfur ,Very dry eyes ,
1553758339,03/28/2019 03:32:19 -04:00,5,40.3162,-79.8994,15025,Bad sulfur ,Headache,It’s in my house 
1553760146,03/28/2019 04:02:26 -04:00,5,40.426,-79.936,15217,Sukfur,,
1553761284,03/28/2019 04:21:24 -04:00,3,40.3064,-79.8605,15037,us steel,cant sleep,
1553762866,03/28/2019 04:47:46 -04:00,4,40.3068,-79.8636,15037,us steel,cant sleep headache burning eyes and nose,
1553764387,03/28/2019 05:13:07 -04:00,4,40.4321,-79.9299,15217,Industrial ,Nothing like waking up to that sulfur smell!,
1553765327,03/28/2019 05:28:47 -04:00,4,40.4354,-79.8934,15221,Steel mill / burning coke ,Sore throat,
1553765486,03/28/2019 05:31:26 -04:00,5,40.3653,-79.8596,15122,,,
1553766351,03/28/2019 05:45:51 -04:00,4,40.4217,-79.9188,15217,Industrial ,,
1553766785,03/28/2019 05:53:05 -04:00,5,40.4306,-79.9149,15217,,,
1553766794,03/28/2019 05:53:14 -04:00,4,40.4842,-80.0465,15212,Crap,More crap,Incompatible with human health 
1553767539,03/28/2019 06:05:39 -04:00,3,40.3935,-79.8854,15122,Sulfur ,,
1553767567,03/28/2019 06:06:07 -04:00,4,40.4263,-79.9147,15217,Industrial ,,
1553768035,03/28/2019 06:13:55 -04:00,5,40.3457,-79.8936,15034,Industrial,Headache,
1553768340,03/28/2019 06:19:00 -04:00,4,40.4844,-79.9133,15206,Industry stink mcconway and torley ,Difficulty breathing ,Do your jobs and fine the poisoning polluters to the maximum 
1553768705,03/28/2019 06:25:05 -04:00,4,40.427,-79.9382,15217,Industrial and Sulfur,"Wicked headache, throat, sinus irritation","Please, I'm begging you to clean up the air!"
1553768944,03/28/2019 06:29:04 -04:00,3,40.4708,-79.9305,15206,Thick sweet industrIal,,
1553769428,03/28/2019 06:37:08 -04:00,4,40.4304,-79.9196,15217,Sulfur and industrial ,,
1553769775,03/28/2019 06:42:55 -04:00,5,40.348,-79.8903,15034,"Industrial, pollution",Sore throat. Chronic ,"This smells so horrible. It’s back just like before, and has physical symptoms "
1553769796,03/28/2019 06:43:16 -04:00,5,40.4274,-79.8952,15218,Sulfur ,Eye and sinus irritation ,
1553769855,03/28/2019 06:44:15 -04:00,5,40.4628,-79.9549,15224,,,We had the window open last night the smell woke me up
1553769867,03/28/2019 06:44:27 -04:00,4,40.4273,-79.9345,15217,"Industrial, Sulphur",,
1553770043,03/28/2019 06:47:23 -04:00,4,40.4182,-79.9344,15207,"Burning, rotting eggs",,
1553770083,03/28/2019 06:48:03 -04:00,3,40.4753,-79.9181,15206,Industrial,,
1553770222,03/28/2019 06:50:22 -04:00,4,40.371,-79.8508,15110,I think it is car or deisel exhaust,,This is coming in my 3rd floor apartment window. 
1553770331,03/28/2019 06:52:11 -04:00,3,40.4548,-79.9174,15206,,,
1553770546,03/28/2019 06:55:46 -04:00,4,40.4224,-79.9209,15217,Industrial,,
1553770653,03/28/2019 06:57:33 -04:00,5,40.4339,-79.9123,15217,Rotten eggs,Can't go outside,
1553770665,03/28/2019 06:57:45 -04:00,4,40.4305,-79.9145,15217,,,
1553770694,03/28/2019 06:58:14 -04:00,3,40.4429,-79.8949,15221,"Industrial, rotten eggs ",,
1553770882,03/28/2019 07:01:22 -04:00,5,40.3103,-79.8891,15025,Clairton sewage plant ,Puking ,"Shit smell , raw sewage "
1553771004,03/28/2019 07:03:24 -04:00,5,40.422,-79.9254,15217,Crazy nose-destroying burnt sulfur smell from steel mills. Awful!!,,
1553771030,03/28/2019 07:03:50 -04:00,4,40.4228,-79.8979,15218,Industriap,Headache cough,
1553771084,03/28/2019 07:04:44 -04:00,4,40.4735,-79.9125,15206,Same old industrial smell,Heartache,Why? Why always? I’ve already had breast cancer. So have many of my neighbors. My postman died of cancer as well (young). 
1553771120,03/28/2019 07:05:20 -04:00,5,40.4261,-79.9294,15217,Acrid,,
1553771133,03/28/2019 07:05:33 -04:00,3,40.4422,-79.9203,15217,,,
1553771157,03/28/2019 07:05:57 -04:00,4,40.4288,-79.8847,15218,Looks like plume from Clairton carried through as Indoor PM levels are high and smell of sulfur. Winds Have been S to SSE all night. Liberty saw high PM2.5 and H2S earlier.,,
1553771585,03/28/2019 07:13:05 -04:00,3,40.4392,-79.8871,15221,Dirty garbage ,,
1553771815,03/28/2019 07:16:55 -04:00,4,40.4251,-79.9243,15217,Sulfur,,
1553771893,03/28/2019 07:18:13 -04:00,5,40.4245,-79.9249,15217,Sulfur,"Headache, eye irritation, congestion",
1553771898,03/28/2019 07:18:18 -04:00,3,40.3192,-79.8865,15045,Rotten eggs ,"Woke up congested (like usual from this hell air) with a very dry, stiff nose (not usual) ",
1553771966,03/28/2019 07:19:26 -04:00,3,40.3199,-79.8863,15045,Rotten eggs ,Dry almost burning sensation in my nose/sinuses ,
1553772027,03/28/2019 07:20:27 -04:00,5,40.4533,-79.8995,15208,Sulphuric ,Why wasn’t the ACHD in Braddock last night?,
1553772029,03/28/2019 07:20:29 -04:00,4,40.4277,-79.8849,15218,,,
1553772083,03/28/2019 07:21:23 -04:00,5,40.3232,-79.8928,15045,Industrial rotten eggs ,Headache ,
1553772242,03/28/2019 07:24:02 -04:00,4,40.4699,-79.9247,15206,Industrial,,
1553772344,03/28/2019 07:25:44 -04:00,4,40.4281,-79.9165,15217,Sulfur,,
1553772358,03/28/2019 07:25:58 -04:00,4,40.4298,-79.9154,15217,,,
1553772502,03/28/2019 07:28:22 -04:00,5,40.4493,-79.9288,15217,Industrial rotten eggs,,
1553772624,03/28/2019 07:30:24 -04:00,3,40.4298,-79.9171,15217,Industrial sulfurous ,,
1553772632,03/28/2019 07:30:32 -04:00,5,40.3119,-79.9507,15025,"EQT, Clairton Cokeworks",,
1553772638,03/28/2019 07:30:38 -04:00,4,40.427,-79.9247,15217,Industrial ,Misery ,It smells like actual death. 
1553772649,03/28/2019 07:30:49 -04:00,4,40.4686,-79.918,15206,Rotten eggs,,
1553772656,03/28/2019 07:30:56 -04:00,4,40.4361,-79.9086,15217,Acid industrial,"Headache, burning throat",
1553772691,03/28/2019 07:31:31 -04:00,4,40.4765,-79.9145,15206,Sulfur and industrial ,Sore throat and headache ,Ugh. It’s starting to cook up a good stink out there. So tired of having my morning walks ruined.
1553772781,03/28/2019 07:33:01 -04:00,5,40.4303,-79.8959,15218,Industrial ,,
1553772790,03/28/2019 07:33:10 -04:00,5,40.4275,-79.9169,15217,Sulphur Dioxide from Coke Works...again. ,Impossible to breathe,"You guys don't care, but they (USSteel) need to be stopped, removed, and/or put out of business. "
1553772897,03/28/2019 07:34:57 -04:00,4,40.4435,-79.8995,15221,Woodsmoke ,,
1553772902,03/28/2019 07:35:02 -04:00,5,40.4273,-79.9472,15207,,,
1553773001,03/28/2019 07:36:41 -04:00,5,40.4547,-79.9259,15232,Rotten eggs,,This smell has been with us all night. Enough!!!!!!!!!!!!
1553773051,03/28/2019 07:37:31 -04:00,3,40.435,-79.9143,15217,Industrial ,,
1553773094,03/28/2019 07:38:14 -04:00,4,40.4072,-79.8679,15104,Industrial burning,Sinus congestion ,
1553773141,03/28/2019 07:39:01 -04:00,5,40.4707,-79.9146,15206,"Industrial, sulphuric ",,
1553773147,03/28/2019 07:39:07 -04:00,3,40.4457,-79.9076,15208,,,
1553773422,03/28/2019 07:43:42 -04:00,2,40.4233,-79.8989,15218,,,
1553773476,03/28/2019 07:44:36 -04:00,5,40.4302,-79.9295,15217,Industrial,,Stinks inside my house! When will this stop?
1553773593,03/28/2019 07:46:33 -04:00,3,40.4337,-79.8494,15235,Eggs,,
1553773677,03/28/2019 07:47:57 -04:00,4,40.4692,-79.927,15206,"Industrial, a bit sulphuric",,
1553773706,03/28/2019 07:48:26 -04:00,4,40.3358,-79.9588,15236,Sulfur ,Headache ,
1553773722,03/28/2019 07:48:42 -04:00,3,40.492,-79.9046,15215,,,
1553773941,03/28/2019 07:52:21 -04:00,4,40.4471,-79.9076,15208,The usual pollution smell ,,
1553773965,03/28/2019 07:52:45 -04:00,3,40.443,-79.8933,15221,Sulphuric ,,
1553774020,03/28/2019 07:53:40 -04:00,5,40.4462,-79.8967,15208,Sulfur,It smells in my house and we have new windows ,
1553774153,03/28/2019 07:55:53 -04:00,3,40.4555,-79.9289,15232,"Smoke, coal","Throat irriatant, coughing ",
1553774158,03/28/2019 07:55:58 -04:00,5,40.4301,-79.8916,15218,Acrid industrial and sulphur,,
1553774252,03/28/2019 07:57:32 -04:00,4,40.4953,-80.2489,15108,Industrial ,,
1553774342,03/28/2019 07:59:02 -04:00,5,40.426,-79.925,15217,"Sulfur, burning oil","Nasal pain, difficulty breathing",
1553774538,03/28/2019 08:02:18 -04:00,3,40.4748,-79.9188,15206,,,
1553774626,03/28/2019 08:03:46 -04:00,5,40.411,-79.9129,15120,Industrial,"Headache, poor sleep",Fire plume from upriver is extremely loud in Dravosburg
1553774686,03/28/2019 08:04:46 -04:00,3,40.4172,-79.8492,15221,"Sulfur, diesel ",Headache,
1553774805,03/28/2019 08:06:45 -04:00,3,40.4324,-79.8857,15218,Industrial ,,
1553774846,03/28/2019 08:07:26 -04:00,4,40.4201,-79.8722,15221,"Industrial, rotten egg",Headache,
1553774889,03/28/2019 08:08:09 -04:00,4,40.4276,-79.9313,15217,Industrial,Headache,
1553775099,03/28/2019 08:11:39 -04:00,5,40.4441,-79.9306,15217,,,
1553775109,03/28/2019 08:11:49 -04:00,4,40.4285,-79.8799,15218,"Industrial, rotten eggs","Difficulty sleeping, headache",
1553775239,03/28/2019 08:13:59 -04:00,3,40.4567,-79.9114,15206,Industrial ,Eye & throat irritation ,
1553775594,03/28/2019 08:19:54 -04:00,5,40.462,-79.9245,15206,Industrial burnt odor ,"Coughing, shortness of breath ",
1553775654,03/28/2019 08:20:54 -04:00,5,40.4488,-79.933,15232,,,
1553775775,03/28/2019 08:22:55 -04:00,3,40.4274,-79.968,15203,Industrial,,
1553775821,03/28/2019 08:23:41 -04:00,3,40.4192,-79.8938,15218,Industry / exhaust,,It's not pleasant; I'm waiting to commute to work via bike.
1553775942,03/28/2019 08:25:42 -04:00,3,40.4332,-79.8948,15218,,,
1553775980,03/28/2019 08:26:20 -04:00,5,40.4593,-79.9267,15206,So bad I can’t smell ,Hard time breathing Please shut them down,Please shut them down 
1553776367,03/28/2019 08:32:47 -04:00,3,40.448,-79.9023,15208,Not sure how to describe,,
1553776401,03/28/2019 08:33:21 -04:00,4,40.4312,-79.8854,15218,Smog smell,Throat/sinus irritation ,
